id,text,parent,label,api
249068762.29874.29874,"Hey, don't forget to send me that article you scanned. ","Just did a search for ""Sisters"" on itunes, and found that I have far more Scissor Sisters tracks than Sisters of Mercy tracks! I take that as a good sign; maybe I not such a depressing fucker after all.  ",0,0.11800000000000001
249091099.6506.6506,"Oh, well its 8pm here in New York. And im really tired. Lol, take care ~.~ ",I will be signing off shortly as well.   ,0,0.18990000000000004
249210353.26541.26541,"No, I think it's too far away from the other one. I think a nice crop that showcases the Vasum snail would be the best. Thanks,  ","Would you like me to leave this one, when I crope the image? ",0,0.09900000000000002
249221369.50178.50178,"I disagree.  The items you removed are relevant and interesting, and, because they are reportngs of the content of media atrifacts, don't need seperate sourcing. I've restored them.  Please don't delete them again without discussing them '''''specifically''''' here first, as required by WP:BRD.   / ",I've trimmed out a bunch of non-notable and unreferenced stuff. I think it looks better now.  ,0,0.1176
249250051.34323.34323,"Yes, I haven't seen any other doing it. Would be strange if Swedes started to make all Norwegians born in the 1800s Swedes, like Edvard Grieg and Henrik Ibsen. And Tove Jansson, Linus Torvalds and Carl Gustaf Emil Mannerheim are Finns even though they are Swedish speaking.  ","Yes I did notice that just now too (Russian Wikipedia also states she is Ukrainian), I don't mind standing up for Russians but when your not Russian you are not Russian. It's only Russian editors who do this kind of things? I never noticed that German editors try to make Mozart look like a German composer...  ",0,0.2036
249467890.45330.45330,"You're welcome ^^  I feel you've really helped with this situation.
 ","Thanks, my first barnstar!  ",0,0.0176
249535021.36427.36427,Alphabetical order. See the notice at the top.   ,Doesn't matter,0,0.05200000000000001
249628064.693.693,So what with WP:SONGS? Its not even clear. FAs set the standards. - ,See song-related FAs.  ,0,0.1244
249652615.53530.53530,"Actually, it's not an understatement if you think about it.  If I'd said we'd had this discussion before, or once before, that would have been an understatement.  But ""at least once before"" is open-ended, and could imply anywhere from only 1 discussion, through to 50++ discussions.     ",At least once is an understatement. Looking through the archive indexes I counted five discussions. Personally I think it should be in the infobox but consensus seems to be against that.  ,0,0.042
249658043.74514.74514,"I would never consume a medicine invented by a phony pharmaceutical company and forced by ignorant politicians (with apparent stakes in such a decision) to be recognised by FDA. Having said that, I will go with the majority in the final decision. ","I'm fine with that as long as the footnote says, ""These languages have been declared to be ''classical'' by the Government of India, but not by the Constitution,"" since the information box is about languages (both official and schedule VIII) are are in the Constitution. ",0,0.5996
249725586.997.997,Understood. Thanks for the clarification. ,Low importance by WikiProject Ohio standards.  That's not to say it's of low importance to Wikipedia.   •  ,0,0.023500000000000004
249797800.26543.26543,"I added it to the article. For now, I think it'll do, at least until we can expand that section.  ","It's just a table, like the list of countries tables.  But, it's put in a template so the wiki code is separate and can be transcluded into the article.  The idea of separating tables was that if newbies come and click ""edit"", and see messy wiki code like infoboxes and tables, they might not be comfortable or able to figure out how to edit the page.  ",0,0.0416
250032030.11797.11797,"I added a  tag to the disputed content, since it doesn't appear that it would be libelous if false.","The user needs to follow protocol and include an edit summary and/or move the content to the Talk page for discussion; as it stands, his edits constitute vandalism.  ",0,0.0725
250103487.42889.42889,"No problem. I was just being bold, as usual. Hopefully, all of the other delete voters are like you and don't feel the need to take my head off D ","If it does end up as a good (well, you know what I mean, not classified like that) article, then I'm fine with it staying, seeing as someone found a source for it.  Thanks for letting me know.   ",0,0.4313
250128108.6311.6311,"That is because the characters mentioned have gained significance in popular culture beyond the novel in which they appear, and have significant papers, articles, and other works (outside of WP) devoted to their character and significance. If this is true of Saleem Sinai then you should be able to demonstrate it with references.  ","If the entire novel is about him, then treatment of him should be in the page for the novel. By my reading, pages for characters are appropriate only if there is coverage of the character ''independent'' from one bookfor example, James Bond in the Ian Flemming novels. If the character equals the novel equals the character, then why have a separate article?  ",0,0.0086
25018228.97313.97313,I thought these were the only ones worth keeping:,I know.. I started with enforcing the guidelines and moving the links.. may work on further trimming as time and patience permits.,0,0.0393
